SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,Start Date,Start Month,Start Day,Start Year,SEC_START_DATE,End Date,End Month,End Day,End Year,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,Military Start,CSM_START_TIME,Military End,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,,,SEC_MEETING_INFO,,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,Name
2024SP,20130,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,410,B,Student Teaching-Major & Minor,12.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OFCP,OFFCMPS,STCH,"J. Helbling, K. Dummer",0,100,,,,,250.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,Y,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,12.00000,T,T,4,N,Y,Y,N,,,Y,2024SP,19296,127,ED-410-B,,,"01/17/2024-05/09/2024 Student Teaching Days to be Announced, Times to be AnnouncedOff-Campus, Room OFFCMPS",,Jan 17 2024,May  9 2024,OFCP OFFCMPS
2024SP,20131,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,485,A,Indpendent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,J. Helbling,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19297,815,ED-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20132,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,485,B,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,K. Gilboy,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19298,815,ED-485-B,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20133,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,485,C,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,To be Announced,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19299,815,ED-485-C,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20134,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,499,A,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,To be Announced,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19300,792,ED-499-A,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20365,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENGR,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,M. Keeffe,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,,,+,INST,R2,,T,T,4,N,N,Y,N,,,Y,2024SP,19531,1106,ENGR-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20470,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENLT,215,A,The Short Story,3.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OFCP,ONLINE,CYBER,K. Stewart,25,25,25,,,,,,,,,-,-,-,LIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19636,317,ENLT-215-A,,,"01/17/2024-05/09/2024 Online (Asynchronous) Days to be Announced, Times to be AnnouncedOff-Campus, Room ONLINE",,Jan 17 2024,May  9 2024,OFCP ONLINE
2024SP,20475,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENWR,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,L. Graham,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,Y,N,,,Y,2024SP,19641,2309,ENWR-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20477,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENWR,485,A,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,B. Northup,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,Y,N,,,Y,2024SP,19643,1113,ENWR-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20478,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENWR,499,B,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,To be Announced,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,,19644,795,ENWR-499-B,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20771,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,201,A,Environmental Practicum,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PRAC,P. Heiser,0,10,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,1.00000,T,T,4,N,Y,Y,N,,,Y,2024SP,19918,400,ES-201-A,,,"01/17/2024-05/09/2024 Practicum Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20773,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,400,A,Environmental Omega,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,LEC,P. Heiser,3,14,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,1.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19920,2169,ES-400-A,,,"01/17/2024-05/09/2024 Lecture Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20879,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,401,A,Environmental Impact Assessmnt,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,D. Hokit,1,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,Y,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,2.00000,T,T,4,N,Y,Y,Y,10,3,Y,,20014,2166,ES-401-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20774,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,D. Hokit,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19921,2357,ES-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20775,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,485,A,Indpendent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,P. Heiser,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,Y,N,,,Y,2024SP,19922,1119,ES-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20776,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,485,B,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,D. Hokit,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,Y,N,,,Y,2024SP,19923,1119,ES-485-B,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20777,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,498,A,Environmental Research,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,LEC,"P. Heiser, D. Hokit",2,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Y,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19924,407,ES-498-A,,,"01/17/2024-05/09/2024 Lecture Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20778,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,499,A,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,P. Heiser,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19925,796,ES-499-A,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20779,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ES,499,B,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,D. Hokit,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19926,796,ES-499-B,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20339,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,FR,485,A,Indpendent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,J. Crohas,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,Y,N,,,Y,2024SP,19505,1128,FR-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20662,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,GNDR,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,J. Dolan,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,N,N,,,Y,2024SP,19824,2077,GNDR-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20875,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,GNDR,485,A,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,J. Dolan,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,,20010,2122,GNDR-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20663,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,GNDR,499,A,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,J. Dolan,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19825,2076,GNDR-499-A,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20667,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HI,485,A,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,J. Fregulia,1,20,,,,,,,,,,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19829,821,HI-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20669,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HI,499,A,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,To be Announced,0,20,,,,,,,,,,-,-,HIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19831,800,HI-499-A,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20564,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HNR,485,A,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,K. Greiner,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19727,1188,HNR-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20566,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HNR,499,A,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,K. Greiner,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Y,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19729,233,HNR-499-A,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20631,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HS,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,K. Parsley,13,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,,,+,INST,UL,,T,T,4,N,Y,Y,N,,,Y,2024SP,19793,2352,HS-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20632,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HS,485,B,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,K. Parsley,0,10,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19794,1575,HS-485-B,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20633,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HS,499,B,Senior Thesis,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HON,G. Schafer,0,10,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19795,799,HS-499-B,,,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20880,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,IR,425,A,Internship,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INTR,J. Johnson,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,,,+,INST,UL,,T,T,4,N,N,N,N,,,Y,,20015,2227,IR-425-A,,,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20892,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,LAS,485,A,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,W. Smillie,2,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,Y,N,,,Y,,20024,2729,LAS-485-A,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20899,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,LAS,485,B,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,A. Dimian,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,Y,N,,,Y,,20029,2729,LAS-485-B,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20903,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,LAS,485,C,Independent Study,1.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,INDP,V. Cech,1,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,,T,T,4,N,Y,Y,N,,,Y,,20031,2729,LAS-485-C,,,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
2024SP,20374,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MA,141,F,Intro to Mathematical Modeling,4.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LYHS,LYHS,LEC,To be Announced,0,20,,,,,30.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,4.00000,T,T,4,N,Y,Y,N,,,Y,2024SP,19540,1917,MA-141-F,,,"01/17/2024-05/09/2024 Lecture Days to be Announced, Times to be AnnouncedLoyola High School, Room LYHS (more)...",,Jan 17 2024,May  9 2024,LYHS LYHS
2024SP,20374,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MA,141,F,Intro to Mathematical Modeling,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LYHS,LYHS,LAB,To be Announced,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19540,1917,MA-141-F,,,"01/17/2024-05/09/2024 Lecture Days to be Announced, Times to be AnnouncedLoyola High School, Room LYHS (more)...",,Jan 17 2024,May  9 2024,LYHS LYHS
2024SP,20386,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MA,422,A,Senior Project,3.00000,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,LEC,"K. Cline, J. Fasteen, T. Wendt",0,20,,,,,,,,,,AW,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19552,784,MA-422-A,,,"01/17/2024-05/09/2024 Lecture Days to be Announced, Times to be Announced, Room to be Announced",,Jan 17 2024,May  9 2024, 
